target_record,field,asserted_value,source,source_entity_id,source_url,retrieval_date,reliability_class,confidence,is_selected,is_contradicted
work:1,title,"{""language"": ""en"", ""value"": ""The molecular basis of evolution / Christian B. Anfinsen. - 1959""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,role,"{""value"": ""author""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,person,"{""value"": ""http://www.wikidata.org/entity/Q102278""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,publication_date,"{""value"": ""1959-01-01T00:00:00Z""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:1,oclc,"{""value"": ""595572540""}",wikidata,Q100995425,https://www.wikidata.org/wiki/Q100995425,2026-07-30T15:47:35.608042,B,0.9,False,False
work:2,title,"{""language"": ""en"", ""value"": ""A Stanford professor's career in biochemistry, science politics, and the biotechnology industry :""}",wikidata,Q51427359,https://www.wikidata.org/wiki/Q51427359,2026-07-30T15:47:35.608042,B,0.9,False,False
work:2,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q51427359,https://www.wikidata.org/wiki/Q51427359,2026-07-30T15:47:35.608042,B,0.9,False,False
work:2,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q51427359,https://www.wikidata.org/wiki/Q51427359,2026-07-30T15:47:35.608042,B,0.9,False,False
work:2,role,"{""value"": ""author""}",wikidata,Q51427359,https://www.wikidata.org/wiki/Q51427359,2026-07-30T15:47:35.608042,B,0.9,False,False
work:2,person,"{""value"": ""http://www.wikidata.org/entity/Q102379""}",wikidata,Q51427359,https://www.wikidata.org/wiki/Q51427359,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,title,"{""language"": ""en"", ""value"": ""The Thompson Yates Laboratories Report""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,instance,"{""value"": ""http://www.wikidata.org/entity/Q1238720""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,instance_label,"{""language"": ""en"", ""value"": ""volume""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,role,"{""value"": ""author""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:3,publication_date,"{""value"": ""1902-01-01T00:00:00Z""}",wikidata,Q134585838,https://www.wikidata.org/wiki/Q134585838,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,title,"{""language"": ""en"", ""value"": ""The Thompson Yates Laboratories Report""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,instance,"{""value"": ""http://www.wikidata.org/entity/Q1238720""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,instance_label,"{""language"": ""en"", ""value"": ""volume""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,role,"{""value"": ""author""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:4,publication_date,"{""value"": ""1902-01-01T00:00:00Z""}",wikidata,Q134585839,https://www.wikidata.org/wiki/Q134585839,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,title,"{""language"": ""en"", ""value"": ""The Thompson Yates Laboratories Report""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,instance,"{""value"": ""http://www.wikidata.org/entity/Q1238720""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,instance_label,"{""language"": ""en"", ""value"": ""volume""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,role,"{""value"": ""author""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:5,publication_date,"{""value"": ""1902-01-01T00:00:00Z""}",wikidata,Q134585840,https://www.wikidata.org/wiki/Q134585840,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,title,"{""language"": ""en"", ""value"": ""The Thompson Yates Laboratories Report""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,instance,"{""value"": ""http://www.wikidata.org/entity/Q1238720""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,instance_label,"{""language"": ""en"", ""value"": ""volume""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,role,"{""value"": ""author""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:6,publication_date,"{""value"": ""1902-01-01T00:00:00Z""}",wikidata,Q134585841,https://www.wikidata.org/wiki/Q134585841,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,title,"{""language"": ""en"", ""value"": ""First progress report of the campaign against mosquitoes in Sierra Leone""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,role,"{""value"": ""author""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,publication_date,"{""value"": ""1901-01-01T00:00:00Z""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:7,oclc,"{""value"": ""25616256""}",wikidata,Q51473743,https://www.wikidata.org/wiki/Q51473743,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,title,"{""language"": ""en"", ""value"": ""The Child of Ocean: A Romance""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,instance,"{""value"": ""http://www.wikidata.org/entity/Q7725634""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,instance_label,"{""language"": ""en"", ""value"": ""literary work""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,role,"{""value"": ""author""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,person,"{""value"": ""http://www.wikidata.org/entity/Q102034""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:8,publication_date,"{""value"": ""1889-01-01T00:00:00Z""}",wikidata,Q124093994,https://www.wikidata.org/wiki/Q124093994,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,title,"{""language"": ""en"", ""value"": ""Annual Review of Biochemistry""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,instance,"{""value"": ""http://www.wikidata.org/entity/Q5633421""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,instance_label,"{""language"": ""en"", ""value"": ""scientific journal""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,role,"{""value"": ""editor""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,person,"{""value"": ""http://www.wikidata.org/entity/Q102395""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:9,oclc,"{""value"": ""1481496""}",wikidata,Q567356,https://www.wikidata.org/wiki/Q567356,2026-07-30T15:47:35.608042,B,0.9,False,False
work:10,title,"{""value"": ""Q19226634""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:10,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:10,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:10,role,"{""value"": ""author""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:10,person,"{""value"": ""http://www.wikidata.org/entity/Q102804""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:10,publication_date,"{""value"": ""1887-01-01T00:00:00Z""}",wikidata,Q19226634,https://www.wikidata.org/wiki/Q19226634,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,title,"{""value"": ""Q19208166""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,role,"{""value"": ""author""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,person,"{""value"": ""http://www.wikidata.org/entity/Q104575""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:11,publication_date,"{""value"": ""1890-01-01T00:00:00Z""}",wikidata,Q19208166,https://www.wikidata.org/wiki/Q19208166,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,title,"{""language"": ""en"", ""value"": ""Lectures on theoretical and physical chemistry""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,role,"{""value"": ""author""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,person,"{""value"": ""http://www.wikidata.org/entity/Q102822""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,publication_date,"{""value"": ""1900-01-01T00:00:00Z""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:12,oclc,"{""value"": ""3391813""}",wikidata,Q51424916,https://www.wikidata.org/wiki/Q51424916,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,title,"{""language"": ""en"", ""value"": ""Nuclear Structure""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,instance,"{""value"": ""http://www.wikidata.org/entity/Q7725634""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,instance_label,"{""language"": ""en"", ""value"": ""literary work""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,role,"{""value"": ""author""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,person,"{""value"": ""http://www.wikidata.org/entity/Q103854""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:13,isbn13,"{""value"": ""978-981-02-3197-2""}",wikidata,Q60451809,https://www.wikidata.org/wiki/Q60451809,2026-07-30T15:47:35.756005,B,0.9,False,False
work:14,title,"{""value"": ""Q17348515""}",wikidata,Q17348515,https://www.wikidata.org/wiki/Q17348515,2026-07-30T15:47:35.756005,B,0.9,False,False
work:14,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q17348515,https://www.wikidata.org/wiki/Q17348515,2026-07-30T15:47:35.756005,B,0.9,False,False
work:14,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q17348515,https://www.wikidata.org/wiki/Q17348515,2026-07-30T15:47:35.756005,B,0.9,False,False
work:14,role,"{""value"": ""author""}",wikidata,Q17348515,https://www.wikidata.org/wiki/Q17348515,2026-07-30T15:47:35.756005,B,0.9,False,False
work:14,person,"{""value"": ""http://www.wikidata.org/entity/Q102822""}",wikidata,Q17348515,https://www.wikidata.org/wiki/Q17348515,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,title,"{""value"": ""Q122047798""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,role,"{""value"": ""author""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,person,"{""value"": ""http://www.wikidata.org/entity/Q103844""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,publication_date,"{""value"": ""2019-01-01T00:00:00Z""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:15,isbn13,"{""value"": ""978-80-87809-71-6""}",wikidata,Q122047798,https://www.wikidata.org/wiki/Q122047798,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,title,"{""language"": ""en"", ""value"": ""Wealth, Virtual Wealth and Debt""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,instance,"{""value"": ""http://www.wikidata.org/entity/Q7725634""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,instance_label,"{""language"": ""en"", ""value"": ""literary work""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,role,"{""value"": ""author""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,person,"{""value"": ""http://www.wikidata.org/entity/Q102830""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:16,publication_date,"{""value"": ""1926-01-01T00:00:00Z""}",wikidata,Q7978020,https://www.wikidata.org/wiki/Q7978020,2026-07-30T15:47:35.756005,B,0.9,False,False
work:17,title,"{""value"": ""Q136915596""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:17,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:17,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:17,role,"{""value"": ""author""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:17,person,"{""value"": ""http://www.wikidata.org/entity/Q104600""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:17,publication_date,"{""value"": ""2020-01-09T00:00:00Z""}",wikidata,Q136915596,https://www.wikidata.org/wiki/Q136915596,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,title,"{""value"": ""Q137045674""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,role,"{""value"": ""author""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,person,"{""value"": ""http://www.wikidata.org/entity/Q104600""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:18,publication_date,"{""value"": ""2021-01-04T00:00:00Z""}",wikidata,Q137045674,https://www.wikidata.org/wiki/Q137045674,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,title,"{""value"": ""Q137045686""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,role,"{""value"": ""author""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,person,"{""value"": ""http://www.wikidata.org/entity/Q104600""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:19,publication_date,"{""value"": ""2022-06-09T00:00:00Z""}",wikidata,Q137045686,https://www.wikidata.org/wiki/Q137045686,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,title,"{""value"": ""Q137045689""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,role,"{""value"": ""author""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,person,"{""value"": ""http://www.wikidata.org/entity/Q104600""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:20,publication_date,"{""value"": ""2024-01-22T00:00:00Z""}",wikidata,Q137045689,https://www.wikidata.org/wiki/Q137045689,2026-07-30T15:47:36.196375,B,0.9,False,False
work:21,title,"{""language"": ""en"", ""value"": ""Age of Science""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:21,instance,"{""value"": ""http://www.wikidata.org/entity/Q47461344""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:21,instance_label,"{""language"": ""en"", ""value"": ""written work""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:21,role,"{""value"": ""author""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:21,person,"{""value"": ""http://www.wikidata.org/entity/Q106624""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:21,publication_date,"{""value"": ""2005-01-01T00:00:00Z""}",wikidata,Q4691906,https://www.wikidata.org/wiki/Q4691906,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,title,"{""language"": ""en"", ""value"": ""The viruses; biochemical, biological, and biophysical properties""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,role,"{""value"": ""author""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,person,"{""value"": ""http://www.wikidata.org/entity/Q105937""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,publication_date,"{""value"": ""1959-01-01T00:00:00Z""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:22,oclc,"{""value"": ""326764""}",wikidata,Q51376396,https://www.wikidata.org/wiki/Q51376396,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,title,"{""value"": ""Q137104308""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,role,"{""value"": ""author""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,person,"{""value"": ""http://www.wikidata.org/entity/Q106494""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:23,publication_date,"{""value"": ""2024-06-14T00:00:00Z""}",wikidata,Q137104308,https://www.wikidata.org/wiki/Q137104308,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,title,"{""value"": ""Q137104318""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,instance,"{""value"": ""http://www.wikidata.org/entity/Q191067""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,instance_label,"{""language"": ""en"", ""value"": ""article""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,role,"{""value"": ""author""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,person,"{""value"": ""http://www.wikidata.org/entity/Q106494""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:24,publication_date,"{""value"": ""2024-03-21T00:00:00Z""}",wikidata,Q137104318,https://www.wikidata.org/wiki/Q137104318,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,title,"{""language"": ""en"", ""value"": ""Crystalline enzymes / John Howard Northrop. - 2d ed. 1948""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,instance,"{""value"": ""http://www.wikidata.org/entity/Q3331189""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,instance_label,"{""language"": ""en"", ""value"": ""version, edition or translation""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,role,"{""value"": ""author""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,person,"{""value"": ""http://www.wikidata.org/entity/Q106399""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,publication_date,"{""value"": ""1948-01-01T00:00:00Z""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:25,oclc,"{""value"": ""2387458""}",wikidata,Q106582992,https://www.wikidata.org/wiki/Q106582992,2026-07-30T15:47:37.485993,B,0.9,False,False
work:26,title,"{""value"": ""Q137104313""}",wikidata,Q137104313,https://www.wikidata.org/wiki/Q137104313,2026-07-30T15:47:37.485993,B,0.9,False,False
